latitude,longitude,elevation,time,MASTRE_ID,EVENT,PLTSQ
42.5164358,-71.63809113,0.0,2021-06-12 10:05:45-04:00,MPA164,RuckInfil,PLT3SQ3
42.516435,-71.63809143,0.0,2021-06-12 10:05:46-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164342,-71.63809143,0.0,2021-06-12 10:05:47-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164335,-71.63809163,0.0,2021-06-12 10:05:48-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164327,-71.63809183,0.0,2021-06-12 10:05:49-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164314,-71.63809163,0.0,2021-06-12 10:05:50-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164309,-71.63809213,0.0,2021-06-12 10:05:51-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164297,-71.63809293,0.0,2021-06-12 10:05:52-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164289,-71.63809343,0.0,2021-06-12 10:05:53-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164282,-71.63809393,0.0,2021-06-12 10:05:54-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164274,-71.63809413,0.0,2021-06-12 10:05:55-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164266,-71.63809363,0.0,2021-06-12 10:05:56-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164256,-71.63809363,0.0,2021-06-12 10:05:57-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164248,-71.63809413,0.0,2021-06-12 10:05:58-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164238,-71.63809443,0.0,2021-06-12 10:05:59-04:00,MPA164,RuckInfil,PLT3SQ3
42.516424,-71.63809773,0.0,2021-06-12 10:06:00-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164247,-71.63810243,0.0,2021-06-12 10:06:01-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164259,-71.63810563,0.0,2021-06-12 10:06:02-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164264,-71.63810713,0.0,2021-06-12 10:06:03-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164269,-71.63810793,0.0,2021-06-12 10:06:04-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164269,-71.63810863,0.0,2021-06-12 10:06:05-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164262,-71.63811113,0.0,2021-06-12 10:06:06-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164252,-71.63811333,0.0,2021-06-12 10:06:07-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164239,-71.63811503,0.0,2021-06-12 10:06:08-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164226,-71.63811683,0.0,2021-06-12 10:06:09-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164216,-71.63811813,0.0,2021-06-12 10:06:10-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164196,-71.63811863,0.0,2021-06-12 10:06:11-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164183,-71.63811893,0.0,2021-06-12 10:06:12-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164163,-71.63811913,0.0,2021-06-12 10:06:13-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164156,-71.63811963,0.0,2021-06-12 10:06:14-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164154,-71.63812083,0.0,2021-06-12 10:06:15-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164152,-71.63812213,0.0,2021-06-12 10:06:16-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164159,-71.63812413,0.0,2021-06-12 10:06:17-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164167,-71.63812543,0.0,2021-06-12 10:06:18-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164174,-71.63812623,0.0,2021-06-12 10:06:19-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164204,-71.63812503,0.0,2021-06-12 10:06:20-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164206,-71.63812323,0.0,2021-06-12 10:06:21-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164199,-71.63812253,0.0,2021-06-12 10:06:22-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164206,-71.63812083,0.0,2021-06-12 10:06:23-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164213,-71.63811963,0.0,2021-06-12 10:06:24-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164223,-71.63811913,0.0,2021-06-12 10:06:25-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164255,-71.63812063,0.0,2021-06-12 10:06:26-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164285,-71.63812433,0.0,2021-06-12 10:06:27-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164317,-71.63812783,0.0,2021-06-12 10:06:28-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164354,-71.63813163,0.0,2021-06-12 10:06:29-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164391,-71.63813563,0.0,2021-06-12 10:06:30-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164426,-71.63813963,0.0,2021-06-12 10:06:31-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164456,-71.63814133,0.0,2021-06-12 10:06:32-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164474,-71.63813983,0.0,2021-06-12 10:06:33-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164489,-71.63813913,0.0,2021-06-12 10:06:34-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164504,-71.63813893,0.0,2021-06-12 10:06:35-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164526,-71.63813893,0.0,2021-06-12 10:06:36-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164554,-71.63813873,0.0,2021-06-12 10:06:37-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164582,-71.63813943,0.0,2021-06-12 10:06:38-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164609,-71.63813973,0.0,2021-06-12 10:06:39-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164632,-71.63814023,0.0,2021-06-12 10:06:40-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164649,-71.63814093,0.0,2021-06-12 10:06:41-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164671,-71.63814173,0.0,2021-06-12 10:06:42-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164693,-71.63814243,0.0,2021-06-12 10:06:43-04:00,MPA164,RuckInfil,PLT3SQ3
42.51647,-71.63814323,0.0,2021-06-12 10:06:44-04:00,MPA164,RuckInfil,PLT3SQ3
42.516471,-71.63814443,0.0,2021-06-12 10:06:45-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164712,-71.63814573,0.0,2021-06-12 10:06:46-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164717,-71.63814743,0.0,2021-06-12 10:06:47-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164705,-71.63815223,0.0,2021-06-12 10:06:48-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164665,-71.63815293,0.0,2021-06-12 10:06:49-04:00,MPA164,RuckInfil,PLT3SQ3
42.516463,-71.63815143,0.0,2021-06-12 10:06:50-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164623,-71.63815163,0.0,2021-06-12 10:06:51-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164633,-71.63815383,0.0,2021-06-12 10:06:52-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164628,-71.63815783,0.0,2021-06-12 10:06:53-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164625,-71.63816113,0.0,2021-06-12 10:06:54-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164618,-71.63816363,0.0,2021-06-12 10:06:55-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164626,-71.63816333,0.0,2021-06-12 10:06:56-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164603,-71.63816663,0.0,2021-06-12 10:06:57-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164581,-71.63816713,0.0,2021-06-12 10:06:58-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164561,-71.63816343,0.0,2021-06-12 10:06:59-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164523,-71.63815943,0.0,2021-06-12 10:07:00-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164488,-71.63815823,0.0,2021-06-12 10:07:01-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164473,-71.63815793,0.0,2021-06-12 10:07:02-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164471,-71.63815793,0.0,2021-06-12 10:07:03-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164473,-71.63815773,0.0,2021-06-12 10:07:04-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164471,-71.63815943,0.0,2021-06-12 10:07:05-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164478,-71.63816113,0.0,2021-06-12 10:07:06-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164495,-71.63816343,0.0,2021-06-12 10:07:07-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164517,-71.63816613,0.0,2021-06-12 10:07:08-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164514,-71.63816883,0.0,2021-06-12 10:07:09-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164496,-71.63816983,0.0,2021-06-12 10:07:10-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164463,-71.63817183,0.0,2021-06-12 10:07:11-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164453,-71.63817363,0.0,2021-06-12 10:07:12-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164451,-71.63817793,0.0,2021-06-12 10:07:13-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164446,-71.63818193,0.0,2021-06-12 10:07:14-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164438,-71.63818573,0.0,2021-06-12 10:07:15-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164436,-71.63818893,0.0,2021-06-12 10:07:16-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164436,-71.63819143,0.0,2021-06-12 10:07:17-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164438,-71.63819293,0.0,2021-06-12 10:07:18-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164451,-71.63819373,0.0,2021-06-12 10:07:19-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164468,-71.63819473,0.0,2021-06-12 10:07:20-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164495,-71.63819393,0.0,2021-06-12 10:07:21-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164488,-71.63819243,0.0,2021-06-12 10:07:22-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164485,-71.63819173,0.0,2021-06-12 10:07:23-04:00,MPA164,RuckInfil,PLT3SQ3
42.516447,-71.63819153,0.0,2021-06-12 10:07:24-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164498,-71.63819153,0.0,2021-06-12 10:07:25-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164498,-71.63819183,0.0,2021-06-12 10:07:26-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164483,-71.63819453,0.0,2021-06-12 10:07:27-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164493,-71.63819223,0.0,2021-06-12 10:07:28-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164468,-71.63819223,0.0,2021-06-12 10:07:29-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164465,-71.63819073,0.0,2021-06-12 10:07:30-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164457,-71.63819023,0.0,2021-06-12 10:07:31-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164452,-71.63818973,0.0,2021-06-12 10:07:32-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164435,-71.63818953,0.0,2021-06-12 10:07:33-04:00,MPA164,RuckInfil,PLT3SQ3
42.516441,-71.63818923,0.0,2021-06-12 10:07:34-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164417,-71.63818803,0.0,2021-06-12 10:07:35-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164417,-71.63818653,0.0,2021-06-12 10:07:36-04:00,MPA164,RuckInfil,PLT3SQ3
42.516442,-71.63818473,0.0,2021-06-12 10:07:37-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164428,-71.63818253,0.0,2021-06-12 10:07:38-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164435,-71.63818133,0.0,2021-06-12 10:07:39-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164435,-71.63818213,0.0,2021-06-12 10:07:40-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164432,-71.63818293,0.0,2021-06-12 10:07:41-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164434,-71.63818263,0.0,2021-06-12 10:07:42-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164434,-71.63818213,0.0,2021-06-12 10:07:43-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164432,-71.63818233,0.0,2021-06-12 10:07:44-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164429,-71.63818263,0.0,2021-06-12 10:07:45-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164424,-71.63818343,0.0,2021-06-12 10:07:46-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164407,-71.63818373,0.0,2021-06-12 10:07:47-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164404,-71.63817973,0.0,2021-06-12 10:07:48-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164431,-71.63817153,0.0,2021-06-12 10:07:49-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164434,-71.63816773,0.0,2021-06-12 10:07:50-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164432,-71.63816493,0.0,2021-06-12 10:07:51-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164419,-71.63816263,0.0,2021-06-12 10:07:52-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164394,-71.63816133,0.0,2021-06-12 10:07:53-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164396,-71.63816363,0.0,2021-06-12 10:07:54-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164391,-71.63816293,0.0,2021-06-12 10:07:55-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164379,-71.63816273,0.0,2021-06-12 10:07:56-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164354,-71.63816393,0.0,2021-06-12 10:07:57-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164332,-71.63816523,0.0,2021-06-12 10:07:58-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164349,-71.63816903,0.0,2021-06-12 10:07:59-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164362,-71.63817183,0.0,2021-06-12 10:08:00-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164367,-71.63817313,0.0,2021-06-12 10:08:01-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164379,-71.63817413,0.0,2021-06-12 10:08:02-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164382,-71.63817443,0.0,2021-06-12 10:08:03-04:00,MPA164,RuckInfil,PLT3SQ3
42.516439,-71.63817413,0.0,2021-06-12 10:08:04-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164392,-71.63817433,0.0,2021-06-12 10:08:05-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164394,-71.63817463,0.0,2021-06-12 10:08:06-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164391,-71.63817593,0.0,2021-06-12 10:08:07-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164406,-71.63817563,0.0,2021-06-12 10:08:08-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164409,-71.63817563,0.0,2021-06-12 10:08:09-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164401,-71.63817743,0.0,2021-06-12 10:08:10-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164403,-71.63817863,0.0,2021-06-12 10:08:11-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164405,-71.63818013,0.0,2021-06-12 10:08:12-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164403,-71.63818283,0.0,2021-06-12 10:08:13-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164406,-71.63818513,0.0,2021-06-12 10:08:14-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164403,-71.63818813,0.0,2021-06-12 10:08:15-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164405,-71.63819113,0.0,2021-06-12 10:08:16-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164392,-71.63819743,0.0,2021-06-12 10:08:17-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164397,-71.63819993,0.0,2021-06-12 10:08:18-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164415,-71.63820043,0.0,2021-06-12 10:08:19-04:00,MPA164,RuckInfil,PLT3SQ3
42.516443,-71.63820093,0.0,2021-06-12 10:08:20-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164423,-71.63820493,0.0,2021-06-12 10:08:21-04:00,MPA164,RuckInfil,PLT3SQ3
42.516443,-71.63820343,0.0,2021-06-12 10:08:22-04:00,MPA164,RuckInfil,PLT3SQ3
42.516444,-71.63820193,0.0,2021-06-12 10:08:23-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164445,-71.63820113,0.0,2021-06-12 10:08:24-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164455,-71.63820043,0.0,2021-06-12 10:08:25-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164465,-71.63819943,0.0,2021-06-12 10:08:26-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164472,-71.63820023,0.0,2021-06-12 10:08:27-04:00,MPA164,RuckInfil,PLT3SQ3
42.516448,-71.63819973,0.0,2021-06-12 10:08:28-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164495,-71.63819903,0.0,2021-06-12 10:08:29-04:00,MPA164,RuckInfil,PLT3SQ3
42.516452,-71.63819833,0.0,2021-06-12 10:08:30-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164548,-71.63819813,0.0,2021-06-12 10:08:31-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164578,-71.63819783,0.0,2021-06-12 10:08:32-04:00,MPA164,RuckInfil,PLT3SQ3
42.516461,-71.63819783,0.0,2021-06-12 10:08:33-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164645,-71.63819813,0.0,2021-06-12 10:08:34-04:00,MPA164,RuckInfil,PLT3SQ3
42.516467,-71.63819813,0.0,2021-06-12 10:08:35-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164687,-71.63819743,0.0,2021-06-12 10:08:36-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164715,-71.63819863,0.0,2021-06-12 10:08:37-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164717,-71.63819993,0.0,2021-06-12 10:08:38-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164685,-71.63819973,0.0,2021-06-12 10:08:39-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164675,-71.63820023,0.0,2021-06-12 10:08:40-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164688,-71.63820253,0.0,2021-06-12 10:08:41-04:00,MPA164,RuckInfil,PLT3SQ3
42.516471,-71.63820453,0.0,2021-06-12 10:08:42-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164725,-71.63820633,0.0,2021-06-12 10:08:43-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164727,-71.63820803,0.0,2021-06-12 10:08:44-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164734,-71.63821003,0.0,2021-06-12 10:08:45-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164746,-71.63821273,0.0,2021-06-12 10:08:46-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164758,-71.63821623,0.0,2021-06-12 10:08:47-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164778,-71.63821943,0.0,2021-06-12 10:08:48-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164801,-71.63822173,0.0,2021-06-12 10:08:49-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164823,-71.63822423,0.0,2021-06-12 10:08:50-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164846,-71.63822503,0.0,2021-06-12 10:08:51-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164873,-71.63822473,0.0,2021-06-12 10:08:52-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164895,-71.63822453,0.0,2021-06-12 10:08:53-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164893,-71.63822803,0.0,2021-06-12 10:08:54-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164891,-71.63822903,0.0,2021-06-12 10:08:55-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164916,-71.63822983,0.0,2021-06-12 10:08:56-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164936,-71.63823003,0.0,2021-06-12 10:08:57-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164959,-71.63822823,0.0,2021-06-12 10:08:58-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164971,-71.63822623,0.0,2021-06-12 10:08:59-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164753,-71.63821723,0.0,2021-06-12 10:09:00-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164698,-71.63821203,0.0,2021-06-12 10:09:01-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164716,-71.63820903,0.0,2021-06-12 10:09:02-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164733,-71.63820653,0.0,2021-06-12 10:09:03-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164726,-71.63820353,0.0,2021-06-12 10:09:04-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164724,-71.63820083,0.0,2021-06-12 10:09:05-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164721,-71.63819883,0.0,2021-06-12 10:09:06-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164708,-71.63819613,0.0,2021-06-12 10:09:07-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164685,-71.63819333,0.0,2021-06-12 10:09:08-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164648,-71.63819013,0.0,2021-06-12 10:09:09-04:00,MPA164,RuckInfil,PLT3SQ3
42.516461,-71.63818743,0.0,2021-06-12 10:09:10-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164597,-71.63818523,0.0,2021-06-12 10:09:11-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164587,-71.63818103,0.0,2021-06-12 10:09:12-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164597,-71.63817273,0.0,2021-06-12 10:09:13-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164582,-71.63816893,0.0,2021-06-12 10:09:14-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164562,-71.63816723,0.0,2021-06-12 10:09:15-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164585,-71.63816723,0.0,2021-06-12 10:09:16-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164583,-71.63816803,0.0,2021-06-12 10:09:17-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164586,-71.63816903,0.0,2021-06-12 10:09:18-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164603,-71.63816783,0.0,2021-06-12 10:09:19-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164623,-71.63816583,0.0,2021-06-12 10:09:20-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164636,-71.63816403,0.0,2021-06-12 10:09:21-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164644,-71.63816133,0.0,2021-06-12 10:09:22-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164652,-71.63815913,0.0,2021-06-12 10:09:23-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164654,-71.63815693,0.0,2021-06-12 10:09:24-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164664,-71.63815513,0.0,2021-06-12 10:09:25-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164674,-71.63815363,0.0,2021-06-12 10:09:26-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164684,-71.63815263,0.0,2021-06-12 10:09:27-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164689,-71.63815133,0.0,2021-06-12 10:09:28-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164701,-71.63814963,0.0,2021-06-12 10:09:29-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164701,-71.63814733,0.0,2021-06-12 10:09:30-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164683,-71.63814603,0.0,2021-06-12 10:09:31-04:00,MPA164,RuckInfil,PLT3SQ3
42.516469,-71.63814373,0.0,2021-06-12 10:09:32-04:00,MPA164,RuckInfil,PLT3SQ3
42.516471,-71.63814003,0.0,2021-06-12 10:09:33-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164732,-71.63813673,0.0,2021-06-12 10:09:34-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164782,-71.63813453,0.0,2021-06-12 10:09:35-04:00,MPA164,RuckInfil,PLT3SQ3
42.516483,-71.63813473,0.0,2021-06-12 10:09:36-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164875,-71.63813493,0.0,2021-06-12 10:09:37-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164873,-71.63813263,0.0,2021-06-12 10:09:38-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164906,-71.63813163,0.0,2021-06-12 10:09:39-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164913,-71.63812943,0.0,2021-06-12 10:09:40-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164913,-71.63812723,0.0,2021-06-12 10:09:41-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164911,-71.63812503,0.0,2021-06-12 10:09:42-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164908,-71.63812423,0.0,2021-06-12 10:09:43-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164903,-71.63812343,0.0,2021-06-12 10:09:44-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164896,-71.63812313,0.0,2021-06-12 10:09:45-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164896,-71.63812263,0.0,2021-06-12 10:09:46-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164894,-71.63812293,0.0,2021-06-12 10:09:47-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164907,-71.63812413,0.0,2021-06-12 10:09:48-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164919,-71.63812633,0.0,2021-06-12 10:09:49-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164921,-71.63812553,0.0,2021-06-12 10:09:50-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164914,-71.63812533,0.0,2021-06-12 10:09:51-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164874,-71.63812453,0.0,2021-06-12 10:09:52-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164819,-71.63812103,0.0,2021-06-12 10:09:53-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164736,-71.63811523,0.0,2021-06-12 10:09:54-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164696,-71.63811693,0.0,2021-06-12 10:09:55-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164684,-71.63811463,0.0,2021-06-12 10:09:56-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164654,-71.63811583,0.0,2021-06-12 10:09:57-04:00,MPA164,RuckInfil,PLT3SQ3
42.5164642,-71.63811603,0.0,2021-06-12 10:09:58-04:00,MPA164,RuckInfil,PLT3SQ3
